malignant neoplasm of labial commissure of lip	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant tumor of labial mucosa	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of lower lip, mucosa	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of lower lip, inner aspect	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant tumor of lower labial mucosa	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of lip, vermilion border	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of commissure of lip	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of lower lip, oral aspect	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant tumor of the lip	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of oral aspect of lip, not specify whether upper or lower	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant tumor of commissure of lip	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of vermilion border of lip	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of lip	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of lower lip, buccal aspect	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of external lip, not specify as upper or lower	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of other site of lip	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of lip, inner aspect	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of lip, external	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant tumour of labial commissure	http://purl.obolibrary.org/obo/DOID_8564	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
periodontosis	http://purl.obolibrary.org/obo/DOID_9893	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
periodontosis	http://purl.obolibrary.org/obo/DOID_9893	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
median arcuate ligament syndrome	http://purl.obolibrary.org/obo/DOID_9892	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
celiac artery compression syndrome	http://purl.obolibrary.org/obo/DOID_9892	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
harjola\-marable syndrome	http://purl.obolibrary.org/obo/DOID_9892	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
marable's syndrome	http://purl.obolibrary.org/obo/DOID_9892	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
median arcuate ligament syndrome	http://purl.obolibrary.org/obo/DOID_9892	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
celiac artery compression syndrome	http://purl.obolibrary.org/obo/DOID_9892	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
harjola\-marable syndrome	http://purl.obolibrary.org/obo/DOID_9892	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
marable' syndrome	http://purl.obolibrary.org/obo/DOID_9892	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
barbiturate abuse	http://purl.obolibrary.org/obo/DOID_8519	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
barbiturate abuse	http://purl.obolibrary.org/obo/DOID_8519	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
meniere's disease	http://purl.obolibrary.org/obo/DOID_9849	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
mnire's vertigo	http://purl.obolibrary.org/obo/DOID_9849	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
meniere disease	http://purl.obolibrary.org/obo/DOID_9849	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
otogenic vertigo	http://purl.obolibrary.org/obo/DOID_9849	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
meniere' disease	http://purl.obolibrary.org/obo/DOID_9849	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
mnire' vertigo	http://purl.obolibrary.org/obo/DOID_9849	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
meniere disease	http://purl.obolibrary.org/obo/DOID_9849	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
otogenic vertigo	http://purl.obolibrary.org/obo/DOID_9849	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
acute cor pulmonale	http://purl.obolibrary.org/obo/DOID_8517	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
acute cor pulmonale	http://purl.obolibrary.org/obo/DOID_8517	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
peripheral vertigo	http://purl.obolibrary.org/obo/DOID_9847	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
peripheral vertigo	http://purl.obolibrary.org/obo/DOID_9847	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
pulmonary embolism and infarction	http://purl.obolibrary.org/obo/DOID_8516	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
pulmonary embolism and infarction	http://purl.obolibrary.org/obo/DOID_8516	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
acute pulmonary heart disease	http://purl.obolibrary.org/obo/DOID_8514	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
acute pulmonary heart disease	http://purl.obolibrary.org/obo/DOID_8514	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
puerperal pulmonary embolism	http://purl.obolibrary.org/obo/DOID_8512	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
puerperal pulmonary embolism	http://purl.obolibrary.org/obo/DOID_8512	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
monofixation syndrome	http://purl.obolibrary.org/obo/DOID_9843	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
monofixation syndrome	http://purl.obolibrary.org/obo/DOID_9843	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
total circumpapillary dystrophy of choroid	http://purl.obolibrary.org/obo/DOID_9842	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
circumpapillary dystrophy of choroid, total	http://purl.obolibrary.org/obo/DOID_9842	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
total circumpapillary dystrophy of choroid	http://purl.obolibrary.org/obo/DOID_9842	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
circumpapillary dystrophy of choroid, total	http://purl.obolibrary.org/obo/DOID_9842	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hypotropia	http://purl.obolibrary.org/obo/DOID_9841	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hypotropium	http://purl.obolibrary.org/obo/DOID_9841	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
esotropia	http://purl.obolibrary.org/obo/DOID_9840	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
crossed eyes	http://purl.obolibrary.org/obo/DOID_9840	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
convergence in manifest squint	http://purl.obolibrary.org/obo/DOID_9840	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
internal strabismus	http://purl.obolibrary.org/obo/DOID_9840	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
esotropium	http://purl.obolibrary.org/obo/DOID_9840	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
cross eye	http://purl.obolibrary.org/obo/DOID_9840	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
convergence in manifest squint	http://purl.obolibrary.org/obo/DOID_9840	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
internal strabismus	http://purl.obolibrary.org/obo/DOID_9840	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
subcorneal pustular dermatosis	http://purl.obolibrary.org/obo/DOID_8508	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
sneddon\-wilkinson disease or syndrome	http://purl.obolibrary.org/obo/DOID_8508	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
subcorneal pustular dermatosis	http://purl.obolibrary.org/obo/DOID_8508	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
sneddon\-wilkinson disease or syndrome	http://purl.obolibrary.org/obo/DOID_8508	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
accommodative esotropia	http://purl.obolibrary.org/obo/DOID_9839	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
accommodative esotropium	http://purl.obolibrary.org/obo/DOID_9839	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
cyclotropia	http://purl.obolibrary.org/obo/DOID_9838	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
cyclotropium	http://purl.obolibrary.org/obo/DOID_9838	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
juvenile dermatitis herpetiformis	http://purl.obolibrary.org/obo/DOID_8507	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
juvenile dermatitis herpetiformi	http://purl.obolibrary.org/obo/DOID_8507	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hypertropia	http://purl.obolibrary.org/obo/DOID_9837	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hypertropium	http://purl.obolibrary.org/obo/DOID_9837	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
bullous pemphigoid	http://purl.obolibrary.org/obo/DOID_8506	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
bullous pemphigoid	http://purl.obolibrary.org/obo/DOID_8506	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
dermatitis herpetiformis	http://purl.obolibrary.org/obo/DOID_8505	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
duhring's disease	http://purl.obolibrary.org/obo/DOID_8505	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
dermatosis herpetiformis	http://purl.obolibrary.org/obo/DOID_8505	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
dermatitis herpetiformi	http://purl.obolibrary.org/obo/DOID_8505	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
duhring' disease	http://purl.obolibrary.org/obo/DOID_8505	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
dermatosis herpetiformi	http://purl.obolibrary.org/obo/DOID_8505	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
impetigo	http://purl.obolibrary.org/obo/DOID_8504	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
impetigo	http://purl.obolibrary.org/obo/DOID_8504	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hyperopia	http://purl.obolibrary.org/obo/DOID_9834	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
far\-sightedness	http://purl.obolibrary.org/obo/DOID_9834	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hypermetropia	http://purl.obolibrary.org/obo/DOID_9834	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hyperopium	http://purl.obolibrary.org/obo/DOID_9834	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
far\-sightedness	http://purl.obolibrary.org/obo/DOID_9834	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hypermetropium	http://purl.obolibrary.org/obo/DOID_9834	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
impetigo herpetiformis	http://purl.obolibrary.org/obo/DOID_8503	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
impetigo herpetiformi	http://purl.obolibrary.org/obo/DOID_8503	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
bullous skin disease	http://purl.obolibrary.org/obo/DOID_8502	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
bullous skin disease	http://purl.obolibrary.org/obo/DOID_8502	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hereditary retinal dystrophy	http://purl.obolibrary.org/obo/DOID_8500	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hereditary retinal dystrophy	http://purl.obolibrary.org/obo/DOID_8500	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hereditary fructose intolerance syndrome	http://purl.obolibrary.org/obo/DOID_9869	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
fructose\-1,6\-bisphosphate aldolase b deficiency	http://purl.obolibrary.org/obo/DOID_9869	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
fructosemia	http://purl.obolibrary.org/obo/DOID_9869	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
fructosaemia	http://purl.obolibrary.org/obo/DOID_9869	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hereditary fructose intolerance syndrome	http://purl.obolibrary.org/obo/DOID_9869	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
fructose\-1,6\-bisphosphate aldolase b deficiency	http://purl.obolibrary.org/obo/DOID_9869	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
fructosemia	http://purl.obolibrary.org/obo/DOID_9869	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
fructosaemia	http://purl.obolibrary.org/obo/DOID_9869	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
reticulosarcoma	http://purl.obolibrary.org/obo/DOID_8538	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
histiocytic lymphoma	http://purl.obolibrary.org/obo/DOID_8538	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
large\-cell lymphomas	http://purl.obolibrary.org/obo/DOID_8538	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
reticulosarcoma	http://purl.obolibrary.org/obo/DOID_8538	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
histiocytic lymphoma	http://purl.obolibrary.org/obo/DOID_8538	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
large\-cell lymphoma	http://purl.obolibrary.org/obo/DOID_8538	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
intestinal disaccharidase deficiency	http://purl.obolibrary.org/obo/DOID_9868	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
intestinal disaccharidase deficiency	http://purl.obolibrary.org/obo/DOID_9868	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
herpes zoster	http://purl.obolibrary.org/obo/DOID_8536	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
herpes zona	http://purl.obolibrary.org/obo/DOID_8536	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
shingles	http://purl.obolibrary.org/obo/DOID_8536	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
herpes zoster	http://purl.obolibrary.org/obo/DOID_8536	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
herpes zona	http://purl.obolibrary.org/obo/DOID_8536	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
shingle	http://purl.obolibrary.org/obo/DOID_8536	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
toxic maculopathy	http://purl.obolibrary.org/obo/DOID_9867	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
toxic maculopathy	http://purl.obolibrary.org/obo/DOID_9867	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
gastroesophageal reflux disease	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
gerd	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
gastro\-esophageal reflux	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
acid reflux	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
gastresophageal reflux	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
gastroesophageal reflux	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
gerd \- gastro\-esophageal reflux disease	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
gastroesophageal reflux disease	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
gerd	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
gastro\-esophageal reflux	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
acid reflux	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
gastresophageal reflux	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
gastroesophageal reflux	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
gerd \- gastro\-esophageal reflux disease	http://purl.obolibrary.org/obo/DOID_8534	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hypopharynx cancer	http://purl.obolibrary.org/obo/DOID_8533	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant tumour of hypopharynx	http://purl.obolibrary.org/obo/DOID_8533	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant tumor of hypopharynx	http://purl.obolibrary.org/obo/DOID_8533	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant hypopharyngeal tumor	http://purl.obolibrary.org/obo/DOID_8533	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of hypopharynx	http://purl.obolibrary.org/obo/DOID_8533	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hypopharyngeal cancer	http://purl.obolibrary.org/obo/DOID_8533	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hypopharynx cancer	http://purl.obolibrary.org/obo/DOID_8533	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant tumour of hypopharynx	http://purl.obolibrary.org/obo/DOID_8533	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant tumor of hypopharynx	http://purl.obolibrary.org/obo/DOID_8533	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant hypopharyngeal tumor	http://purl.obolibrary.org/obo/DOID_8533	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
malignant neoplasm of hypopharynx	http://purl.obolibrary.org/obo/DOID_8533	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
hypopharyngeal cancer	http://purl.obolibrary.org/obo/DOID_8533	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
miliary tuberculosis	http://purl.obolibrary.org/obo/DOID_9861	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
generalized tuberculosis	http://purl.obolibrary.org/obo/DOID_9861	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
tuberculosis miliaris disseminata	http://purl.obolibrary.org/obo/DOID_9861	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
disseminated tuberculosis	http://purl.obolibrary.org/obo/DOID_9861	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
miliary tuberculosis	http://purl.obolibrary.org/obo/DOID_9861	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
generalize tuberculosis	http://purl.obolibrary.org/obo/DOID_9861	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
tuberculosis miliari dissemina	http://purl.obolibrary.org/obo/DOID_9861	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
disseminate tuberculosis	http://purl.obolibrary.org/obo/DOID_9861	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
deep keratitis	http://purl.obolibrary.org/obo/DOID_9858	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
deep keratitis	http://purl.obolibrary.org/obo/DOID_9858	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
monocytic leukemia	http://purl.obolibrary.org/obo/DOID_8527	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
schilling's leukaemia	http://purl.obolibrary.org/obo/DOID_8527	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
monocytic leukaemia	http://purl.obolibrary.org/obo/DOID_8527	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
schilling's leukemia	http://purl.obolibrary.org/obo/DOID_8527	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
monocytic leukemia	http://purl.obolibrary.org/obo/DOID_8527	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
schilling' leukaemia	http://purl.obolibrary.org/obo/DOID_8527	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
monocytic leukaemia	http://purl.obolibrary.org/obo/DOID_8527	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
schilling' leukemia	http://purl.obolibrary.org/obo/DOID_8527	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
interstitial keratitis	http://purl.obolibrary.org/obo/DOID_9857	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
interstitial keratitis	http://purl.obolibrary.org/obo/DOID_9857	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
congenital syphilis	http://purl.obolibrary.org/obo/DOID_9856	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
congenital syphilis	http://purl.obolibrary.org/obo/DOID_9856	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
lingual\-facial\-buccal dyskinesia	http://purl.obolibrary.org/obo/DOID_9854	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
oro\-facial dyskinesia	http://purl.obolibrary.org/obo/DOID_9854	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
lingual\-facial\-buccal dyskinesium	http://purl.obolibrary.org/obo/DOID_9854	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
oro\-facial dyskinesium	http://purl.obolibrary.org/obo/DOID_9854	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
spina bifida	http://purl.obolibrary.org/obo/DOID_0080016	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
spina bifida	http://purl.obolibrary.org/obo/DOID_0080016	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
ankylosing spondylitis	http://purl.obolibrary.org/obo/DOID_7147	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
marie\-strumpell disease	http://purl.obolibrary.org/obo/DOID_7147	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
bekhterev's disease	http://purl.obolibrary.org/obo/DOID_7147	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
bekhterev syndrome	http://purl.obolibrary.org/obo/DOID_7147	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
ankylose spondylitis	http://purl.obolibrary.org/obo/DOID_7147	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
marie\-strumpell disease	http://purl.obolibrary.org/obo/DOID_7147	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
bekhterev' disease	http://purl.obolibrary.org/obo/DOID_7147	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
bekhterev syndrome	http://purl.obolibrary.org/obo/DOID_7147	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
rheumatoid arthritis	http://purl.obolibrary.org/obo/DOID_7148	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
arthritis or polyarthritis, rheumatic	http://purl.obolibrary.org/obo/DOID_7148	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
atrophic arthritis	http://purl.obolibrary.org/obo/DOID_7148	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
rheumatoid arthritis	http://purl.obolibrary.org/obo/DOID_7148	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
arthritis or polyarthritis, rheumatic	http://purl.obolibrary.org/obo/DOID_7148	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
atrophic arthritis	http://purl.obolibrary.org/obo/DOID_7148	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
actinomycosis	http://purl.obolibrary.org/obo/DOID_8478	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
actinomycotic madura foot	http://purl.obolibrary.org/obo/DOID_8478	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
actinomycotic infection	http://purl.obolibrary.org/obo/DOID_8478	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
madura foot due to actinomadura	http://purl.obolibrary.org/obo/DOID_8478	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
actinomycotic mycetema	http://purl.obolibrary.org/obo/DOID_8478	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
actinomycotic mycetoma of foot	http://purl.obolibrary.org/obo/DOID_8478	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
actinomycosis	http://purl.obolibrary.org/obo/DOID_8478	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
actinomycotic madura foot	http://purl.obolibrary.org/obo/DOID_8478	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
actinomycotic infection	http://purl.obolibrary.org/obo/DOID_8478	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
madura foot due to actinomadura	http://purl.obolibrary.org/obo/DOID_8478	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
actinomycotic mycetema	http://purl.obolibrary.org/obo/DOID_8478	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
actinomycotic mycetoma of foot	http://purl.obolibrary.org/obo/DOID_8478	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
whipple disease	http://purl.obolibrary.org/obo/DOID_8476	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
intestinal lipodystrophy	http://purl.obolibrary.org/obo/DOID_8476	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
whipple's disease	http://purl.obolibrary.org/obo/DOID_8476	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
whipple disease	http://purl.obolibrary.org/obo/DOID_8476	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
intestinal lipodystrophy	http://purl.obolibrary.org/obo/DOID_8476	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
whipple' disease	http://purl.obolibrary.org/obo/DOID_8476	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
localized scleroderma	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
circumscribed scleroderma	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
morphea	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
localised morphea	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
scleroderma, circumscribed or localised	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
localized morphea	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
scleroderma, circumscribed or localized	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
localised scleroderma	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
localised morphoea	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
localize scleroderma	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
circumscribe scleroderma	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
morphea	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
localise morphea	http://purl.obolibrary.org/obo/DOID_8472	<http://www.w3.org/2002/07/owl#Thing>	DOID	1
